Time,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,High_Gamma,Attention,Meditation,Signal
2016-03-11 16:04:12.928000,945499.0,720561.0,50646.0,15997.0,35839.0,33733.0,9496.0,6917.0,21,40,0
2016-03-11 16:04:13.931000,38079.0,48936.0,14433.0,23199.0,9282.0,13018.0,4899.0,3089.0,26,41,0
2016-03-11 16:04:14.939000,1465324.0,154538.0,20214.0,31884.0,19703.0,22541.0,4524.0,3803.0,50,50,0
2016-03-11 16:04:15.931000,887811.0,37560.0,4589.0,18310.0,5588.0,8143.0,5136.0,3233.0,54,38,0
2016-03-11 16:04:16.925000,894285.0,67869.0,15243.0,10880.0,12201.0,8207.0,4164.0,1513.0,64,56,0
2016-03-11 16:04:17.920000,757645.0,346611.0,44259.0,44894.0,5030.0,11989.0,9121.0,6516.0,43,43,0
2016-03-11 16:04:18.924000,425011.0,90841.0,22485.0,4929.0,16972.0,4735.0,3207.0,2006.0,29,43,0
2016-03-11 16:04:19.907000,820143.0,116443.0,17367.0,44323.0,26315.0,16749.0,5237.0,9477.0,26,41,0
2016-03-11 16:04:20.890000,400071.0,94792.0,61035.0,56242.0,13049.0,9241.0,4447.0,4436.0,17,61,0
2016-03-11 16:04:21.909000,212068.0,237133.0,30971.0,5317.0,13734.0,3489.0,2638.0,1590.0,13,53,0
2016-03-11 16:04:22.901000,21152.0,83476.0,6743.0,20776.0,17777.0,22350.0,5139.0,5134.0,34,50,0
2016-03-11 16:04:23.880000,431598.0,15282.0,2056.0,10896.0,11410.0,2363.0,3340.0,2692.0,34,50,0
2016-03-11 16:04:24.893000,91472.0,406773.0,14376.0,14039.0,6480.0,8981.0,6403.0,2526.0,26,11,0
2016-03-11 16:04:25.896000,1353699.0,42527.0,8606.0,17444.0,12555.0,4699.0,2183.0,1136.0,44,30,0
2016-03-11 16:04:26.869000,328672.0,182029.0,59401.0,68679.0,16036.0,17428.0,4781.0,3176.0,30,50,0
2016-03-11 16:04:27.868000,2942120.0,133661.0,83355.0,102176.0,49888.0,24198.0,13104.0,3714.0,29,64,0
2016-03-11 16:04:28.882000,858226.0,85015.0,41436.0,46906.0,46888.0,41524.0,6481.0,2438.0,57,93,0
2016-03-11 16:04:29.854000,747249.0,82594.0,16368.0,16079.0,16605.0,5266.0,6023.0,1499.0,53,90,0
2016-03-11 16:04:30.872000,710073.0,161829.0,153538.0,158842.0,24544.0,13131.0,12213.0,15180.0,44,100,0
2016-03-11 16:04:31.872000,773331.0,473611.0,57712.0,136810.0,191144.0,223262.0,21255.0,25919.0,61,75,0
2016-03-11 16:04:32.856000,2330995.0,57489.0,31036.0,39746.0,19991.0,14232.0,7456.0,2416.0,51,78,0
2016-03-11 16:04:33.861000,556866.0,81525.0,62245.0,34661.0,26027.0,28285.0,5019.0,3182.0,66,84,0
2016-03-11 16:04:34.847000,1494280.0,455001.0,6714.0,14688.0,29347.0,14334.0,24711.0,2877.0,66,43,0
2016-03-11 16:04:35.839000,411485.0,29909.0,30935.0,18319.0,16863.0,16310.0,5301.0,7352.0,61,61,0
2016-03-11 16:04:36.847000,149256.0,114147.0,11044.0,31453.0,22890.0,8952.0,4148.0,2634.0,54,51,0
2016-03-11 16:04:37.821000,110692.0,32657.0,17061.0,1629.0,4526.0,4935.0,1620.0,990.0,50,50,0
2016-03-11 16:04:38.827000,150225.0,38230.0,2153.0,2883.0,5399.0,6035.0,1425.0,918.0,66,57,0
2016-03-11 16:04:39.840000,158858.0,51411.0,16073.0,25178.0,10221.0,11737.0,9693.0,6703.0,61,56,0
2016-03-11 16:04:40.807000,47268.0,43278.0,25620.0,9192.0,11375.0,8000.0,5044.0,6571.0,67,63,0
2016-03-11 16:04:41.807000,476486.0,39735.0,26500.0,5077.0,12847.0,5863.0,3783.0,11305.0,66,64,0
2016-03-11 16:04:42.806000,53124.0,39670.0,44941.0,15126.0,14246.0,19203.0,11043.0,5541.0,69,90,0
2016-03-11 16:04:43.806000,20347.0,33480.0,632.0,3442.0,8550.0,6035.0,4602.0,2589.0,74,67,0
2016-03-11 16:04:44.799000,60924.0,14005.0,30800.0,17364.0,6029.0,9899.0,2864.0,6705.0,77,80,0
2016-03-11 16:04:45.796000,17922.0,29582.0,32649.0,33995.0,6957.0,5832.0,3115.0,3684.0,74,93,0
2016-03-11 16:04:46.787000,135741.0,46602.0,16849.0,17798.0,12100.0,11243.0,11024.0,9628.0,69,87,0
2016-03-11 16:04:47.784000,76760.0,280120.0,9687.0,3638.0,16876.0,4746.0,3081.0,1474.0,44,78,0
2016-03-11 16:04:48.781000,906380.0,793599.0,34584.0,153935.0,177113.0,71498.0,28581.0,25473.0,37,53,0
2016-03-11 16:04:49.774000,1053010.0,496543.0,60020.0,82964.0,61577.0,55249.0,17410.0,12390.0,40,30,0
2016-03-11 16:04:50.771000,621870.0,333223.0,30987.0,140010.0,15976.0,54245.0,20421.0,13402.0,38,29,0
2016-03-11 16:04:51.771000,1388709.0,103415.0,54532.0,61195.0,84396.0,54727.0,7192.0,2799.0,67,57,0
2016-03-11 16:04:52.759000,129936.0,19161.0,3664.0,4341.0,8705.0,3915.0,1855.0,1920.0,77,61,0
2016-03-11 16:04:53.754000,650963.0,562334.0,20811.0,47297.0,13190.0,32589.0,8099.0,2945.0,69,53,0
2016-03-11 16:04:54.774000,91620.0,382298.0,23416.0,4933.0,8615.0,7660.0,4146.0,1582.0,50,34,0
2016-03-11 16:04:55.754000,1571807.0,141799.0,11560.0,30366.0,9517.0,12129.0,6632.0,1813.0,35,26,0
2016-03-11 16:04:56.741000,40162.0,34964.0,9887.0,23014.0,4912.0,17169.0,4935.0,3403.0,40,37,0
2016-03-11 16:04:57.743000,82634.0,83785.0,5867.0,59496.0,8957.0,7317.0,1989.0,4007.0,40,56,0
2016-03-11 16:04:58.728000,204383.0,16046.0,3626.0,9397.0,12960.0,7118.0,5558.0,3411.0,67,75,0
2016-03-11 16:04:59.732000,1679717.0,1072442.0,472258.0,17717.0,128208.0,83708.0,41038.0,41837.0,66,80,0
2016-03-11 16:05:00.732000,855614.0,288896.0,66595.0,251051.0,178733.0,174143.0,70433.0,24732.0,67,77,0
2016-03-11 16:05:01.718000,328231.0,61332.0,1309.0,3026.0,6133.0,2159.0,1878.0,960.0,63,50,0
2016-03-11 16:05:02.718000,847129.0,75368.0,34550.0,27564.0,20921.0,7832.0,7674.0,4603.0,47,56,0
2016-03-11 16:05:03.704000,1701058.0,193234.0,29077.0,8281.0,250785.0,179763.0,35378.0,8877.0,70,35,0
2016-03-11 16:05:04.719000,831557.0,51151.0,6852.0,4289.0,2658.0,6165.0,2413.0,1883.0,57,23,0
2016-03-11 16:05:05.709000,1199791.0,79878.0,35669.0,48357.0,54333.0,14680.0,11119.0,6994.0,67,48,0
2016-03-11 16:05:06.698000,1319691.0,98836.0,18740.0,14115.0,12030.0,4603.0,1353.0,1059.0,60,40,0
2016-03-11 16:05:07.685000,919116.0,24260.0,14501.0,4039.0,3331.0,1905.0,1684.0,1143.0,30,66,0
2016-03-11 16:05:08.700000,377531.0,319440.0,10749.0,6551.0,8665.0,9361.0,8036.0,3512.0,17,53,0
2016-03-11 16:05:09.689000,2135894.0,306080.0,20171.0,18583.0,73654.0,19826.0,19643.0,10189.0,13,34,0
2016-03-11 16:05:10.676000,96841.0,14109.0,7322.0,1165.0,2878.0,1765.0,1667.0,477.0,23,38,0
2016-03-11 16:05:11.695000,997042.0,79018.0,17583.0,37383.0,39644.0,35735.0,6252.0,3701.0,41,29,0
2016-03-11 16:05:12.677000,22610.0,86070.0,16489.0,12742.0,22294.0,4168.0,4175.0,3195.0,44,50,0
2016-03-11 16:05:13.675000,124440.0,101076.0,17007.0,20605.0,11358.0,6742.0,2308.0,5367.0,41,63,0
2016-03-11 16:05:14.679000,29530.0,46357.0,21913.0,5040.0,22758.0,7135.0,3086.0,3357.0,44,60,0
2016-03-11 16:05:15.655000,1568742.0,237162.0,172339.0,412668.0,507353.0,280676.0,76428.0,26343.0,48,64,0
2016-03-11 16:05:16.656000,1450389.0,534284.0,20832.0,15854.0,63528.0,79755.0,8799.0,3661.0,48,64,26
2016-03-11 16:05:17.636000,1096612.0,239939.0,106640.0,38830.0,20838.0,45014.0,9833.0,3415.0,60,70,0
